sigma mu omega
98.98989898989902 925 -206.81882061870445 
103.03030303030306 925 -200.36486080770993 
107.0707070707071 925 -193.1781237758033 
111.11111111111114 925 -185.20575650992686 
115.15151515151518 925 -176.39318268525955 
119.19191919191923 925 -166.68410946599658 
123.23232323232327 925 -156.02053345583482 
127.27272727272731 925 -144.3427458068537 
131.31313131313135 925 -131.58933648977157 
135.3535353535354 925 -117.69719772293647 
139.39393939393943 925 -102.60152655178335 
143.43434343434348 925 -86.2358265647168 
147.47474747474752 925 -68.53190872536192 
151.51515151515156 925 -49.419891294721744 
155.5555555555556 925 -28.828198809870326 
159.59595959595964 925 -6.683560078211748 
163.63636363636368 925 17.08899486210886 
167.67676767676772 925 42.56613887458682 
171.71717171717177 925 69.8262530193388 
175.7575757575758 925 98.94943309302079 
179.79797979797985 925 130.01749751060703 
183.8383838383839 925 163.11399664311543 
187.87878787878788 925 198.32422374571738 
191.91919191919192 925 235.73522763507256 
195.95959595959596 925 275.43582730418507 
200.0 925 317.5166286990794 

-200.0 950 306.85477994048176 
-195.95959595959596 950 264.1937025548186 
-191.91919191919192 950 223.914807788503 
-187.87878787878788 950 185.92825683843907 
-183.83838383838383 950 150.1459584504042 
-179.7979797979798 950 116.48155515617263 
-175.75757575757575 950 84.85041130446162 
-171.7171717171717 950 55.16960271813076 
-167.67676767676767 950 27.357907835551266 
-163.63636363636363 950 1.3358002152878068 
-159.59595959595958 950 -22.974557698938373 
-155.55555555555554 950 -45.64931964092337 
-151.5151515151515 950 -66.7629594872884 
-147.47474747474746 950 -86.38827418928247 
-143.43434343434342 950 -104.59638572521942 
-139.39393939393938 950 -121.45674211915599 
-135.35353535353534 950 -137.03711756380773 
-131.3131313131313 950 -151.4036116788537 
-127.27272727272727 950 -164.62064792953186 
-123.23232323232322 950 -176.75097122464229 
-119.19191919191918 950 -187.8556447076228 
-115.15151515151514 950 -197.99404574916926 
-111.1111111111111 950 -207.22386114477925 
-107.07070707070706 950 -215.6010815155727 
-103.03030303030303 950 -223.17999490562994 
-98.98989898989899 950 -230.01317956381908 
-94.94949494949495 950 -236.15149589253002 
-90.9090909090909 950 -241.6440775397693 
-86.86868686868686 950 -246.53832160455045 
-82.82828282828282 950 -250.87987791825395 
-78.78787878787878 950 -254.71263735642137 
-74.74747474747474 950 -258.07871912600905 
-70.7070707070707 950 -261.0184569620981 
-66.66666666666666 950 -263.57038415501455 
-62.626262626262616 950 -265.7712173131104 
-58.585858585858574 950 -267.6558387473177 
-54.54545454545453 950 -269.25727733987407 
-50.50505050505049 950 -270.6066877297761 
-46.46464646464645 950 -271.73332760929287 
-42.42424242424241 950 -272.6645328760054 
-38.383838383838366 950 -273.42569031834574 
-34.343434343434325 950 -274.04020742181257 
-30.303030303030283 950 -274.5294787554888 
-26.26262626262624 950 -274.91284821322586 
-22.2222222222222 950 -275.2075661036302 
-18.18181818181816 950 -275.4287396371347 
-14.141414141414117 950 -275.58927460117405 
-10.101010101010075 950 -275.69980460960863 
-6.060606060606062 950 -275.7686013491658 
-2.0202020202020208 950 -275.8014515115847 
2.0202020202020208 950 -275.8014515115847 
6.060606060606062 950 -275.7686013491658 
10.101010101010104 950 -275.6998046096086 
14.141414141414145 950 -275.589274601174 
18.181818181818187 950 -275.4287396371348 
22.22222222222223 950 -275.20756610363037 
26.26262626262627 950 -274.91284821322586 
30.30303030303031 950 -274.52947875548887 
34.34343434343435 950 -274.0402074218125 
38.383838383838395 950 -273.4256903183457 
42.424242424242436 950 -272.6645328760054 
46.46464646464648 950 -271.7333276092928 
50.50505050505052 950 -270.6066877297761 
54.54545454545456 950 -269.25727733987407 
58.5858585858586 950 -267.6558387473178 
62.626262626262644 950 -265.7712173131106 
66.66666666666669 950 -263.5703841550145 
70.70707070707073 950 -261.0184569620981 
74.74747474747477 950 -258.07871912600905 
78.78787878787881 950 -254.71263735642142 
82.82828282828285 950 -250.87987791825375 
86.8686868686869 950 -246.53832160455056 
90.90909090909093 950 -241.64407753976926 
94.94949494949498 950 -236.15149589252994 
98.98989898989902 950 -230.01317956381897 
103.03030303030306 950 -223.17999490562983 
107.0707070707071 950 -215.6010815155725 
111.11111111111114 950 -207.22386114477902 
115.15151515151518 950 -197.9940457491691 
119.19191919191923 950 -187.8556447076226 
123.23232323232327 950 -176.750971224642 
127.27272727272731 950 -164.6206479295318 
131.31313131313135 950 -151.40361167885334 
135.3535353535354 950 -137.03711756380753 
139.39393939393943 950 -121.45674211915588 
143.43434343434348 950 -104.59638572521926 
147.47474747474752 950 -86.3882741892822 
151.51515151515156 950 -66.76295948728804 
155.5555555555556 950 -45.64931964092296 
159.59595959595964 950 -22.974557698938053 
163.63636363636368 950 1.3358002152882402 
167.67676767676772 950 27.35790783555165 
171.71717171717177 950 55.169602718131046 
175.7575757575758 950 84.8504113044622 
179.79797979797985 950 116.48155515617304 
183.8383838383839 950 150.14595845040463 
187.87878787878788 950 185.92825683843907 
191.91919191919192 950 223.914807788503 
195.95959595959596 950 264.1937025548186 
200.0 950 306.85477994048176 

-200.0 975 294.5103195492635 
-195.95959595959596 975 251.24040201206705 
-191.91919191919192 975 210.3556865357245 
-187.87878787878788 975 171.76705277808873 
-183.83838383838383 975 135.38709313795914 
-179.7979797979798 975 101.13010143204946 
-175.75757575757575 975 68.91206308790726 
-171.7171717171717 975 38.6506467251938 
-167.67676767676767 975 10.265197016294815 
-163.63636363636363 975 -16.323271267082085 
-159.59595959595958 975 -41.19207810131462 
-155.55555555555554 975 -64.41688202078366 
-151.5151515151515 975 -86.07168294885592 
-147.47474747474746 975 -106.22882409979334 
-143.43434343434342 975 -124.95899299375499 
-139.39393939393938 975 -142.33122162020427 
-135.35353535353534 975 -158.412885778839 
-131.3131313131313 975 -173.2697036215001 
-127.27272727272727 975 -186.96573341326905 
-123.23232323232322 975 -199.56337052602908 
-119.19191919191918 975 -211.1233436730451 
-115.15151515151514 975 -221.70471038853543 
-111.1111111111111 975 -231.36485175166487 
-107.07070707070706 975 -240.1594663498081 
-103.03030303030303 975 -248.14256347123646 
-98.98989898989899 975 -255.3664555124427 
-94.94949494949495 975 -261.88174958008426 
-90.9090909090909 975 -267.73733826181115 
-86.86868686868686 975 -272.98038953397 
-82.82828282828282 975 -277.65633576711673 
-78.78787878787878 975 -281.80886178223784 
-74.74747474747474 975 -285.47989190131 
-70.7070707070707 975 -288.7095759249322 
-66.66666666666666 975 -291.5362739568579 
-62.626262626262616 975 -293.9965399796609 
-58.585858585858574 975 -296.12510406673175 
-54.54545454545453 975 -297.9548530921833 
-50.50505050505049 975 -299.5168097704814 
-46.46464646464645 975 -300.8401098194703 
-42.42424242424241 975 -301.9519769906668 
-38.383838383838366 975 -302.8776956442607 
-34.343434343434325 975 -303.64058045552923 
-30.303030303030283 975 -304.2619427118651 
-26.26262626262624 975 -304.76105247441603 
-22.2222222222222 975 -305.1550955981443 
-18.18181818181816 975 -305.4591241583016 
-14.141414141414117 975 -305.68599807410504 
-10.101010101010075 975 -305.8463143155443 
-6.060606060606062 975 -305.9483171159305 
-2.0202020202020208 975 -305.997774878733 
2.0202020202020208 975 -305.997774878733 
6.060606060606062 975 -305.9483171159305 
10.101010101010104 975 -305.84631431554425 
14.141414141414145 975 -305.68599807410504 
18.181818181818187 975 -305.4591241583018 
22.22222222222223 975 -305.15509559814427 
26.26262626262627 975 -304.76105247441615 
30.30303030303031 975 -304.2619427118652 
34.34343434343435 975 -303.6405804555295 
38.383838383838395 975 -302.8776956442607 
42.424242424242436 975 -301.95197699066676 
46.46464646464648 975 -300.84010981947034 
50.50505050505052 975 -299.51680977048136 
54.54545454545456 975 -297.9548530921834 
58.5858585858586 975 -296.12510406673186 
62.626262626262644 975 -293.9965399796609 
66.66666666666669 975 -291.5362739568579 
70.70707070707073 975 -288.7095759249321 
74.74747474747477 975 -285.47989190131 
78.78787878787881 975 -281.80886178223795 
82.82828282828285 975 -277.6563357671165 
86.8686868686869 975 -272.9803895339701 
90.90909090909093 975 -267.7373382618111 
94.94949494949498 975 -261.8817495800843 
98.98989898989902 975 -255.3664555124427 
103.03030303030306 975 -248.14256347123631 
107.0707070707071 975 -240.1594663498081 
111.11111111111114 975 -231.36485175166482 
115.15151515151518 975 -221.70471038853552 
119.19191919191923 975 -211.12334367304507 
123.23232323232327 975 -199.56337052602908 
127.27272727272731 975 -186.96573341326902 
131.31313131313135 975 -173.26970362149987 
135.3535353535354 975 -158.41288577883873 
139.39393939393943 975 -142.33122162020413 
143.43434343434348 975 -124.95899299375468 
147.47474747474752 975 -106.22882409979303 
151.51515151515156 975 -86.07168294885557 
155.5555555555556 975 -64.41688202078333 
159.59595959595964 975 -41.1920781013143 
163.63636363636368 975 -16.32327126708165 
167.67676767676772 975 10.26519701629521 
171.71717171717177 975 38.650646725194015 
175.7575757575758 975 68.91206308790782 
179.79797979797985 975 101.13010143204981 
183.8383838383839 975 135.38709313795962 
187.87878787878788 975 171.76705277808873 
191.91919191919192 975 210.3556865357245 
195.95959595959596 975 251.24040201206705 
200.0 975 294.5103195492635 

-200.0 1000 280.35553663871286 
-195.95959595959596 1000 236.448794460236 
-191.91919191919192 1000 194.93125245121487 
-187.87878787878788 1000 155.71446673493216 
-183.83838383838383 1000 118.71167507788486 
-179.7979797979798 1000 83.83778757443788 
-175.75757575757575 1000 51.00937863311436 
-171.7171717171717 1000 20.14468016584042 
-167.67676767676767 1000 -8.836424104690314 
-163.63636363636363 1000 -36.01240329250499 
-159.59595959595958 1000 -61.46008301343546 
-155.55555555555554 1000 -85.25464812162618 
-151.5151515151515 1000 -107.46964456347176 
-147.47474747474746 1000 -128.17698038806216 
-143.43434343434342 1000 -147.44692594700265 
-139.39393939393938 1000 -165.34811331086692 
-135.35353535353534 1000 -181.9475349243942 
-131.3131313131313 1000 -197.31054151777735 
-127.27272727272727 1000 -211.5008392869026 
-123.23232323232322 1000 -224.580486351113 
-119.19191919191918 1000 -236.60988849291786 
-115.15151515151514 1000 -247.6477941799579 
-111.1111111111111 1000 -257.7512888654222 
-107.07070707070706 1000 -266.9757885588883 
-103.03030303030303 1000 -275.3750326551789 
-98.98989898989899 1000 -283.00107600417016 
-94.94949494949495 1000 -289.9042801994884 
-90.9090909090909 1000 -296.13330405853986 
-86.86868686868686 1000 -301.73509326022605 
-82.82828282828282 1000 -306.7548690998041 
-78.78787878787878 1000 -311.23611631247763 
-74.74747474747474 1000 -315.22056990814707 
-70.7070707070707 1000 -318.7482009489931 
-66.66666666666666 1000 -321.85720118874644 
-62.626262626262616 1000 -324.5839664770093 
-58.585858585858574 1000 -326.96307881304006 
-54.54545454545453 1000 -329.02728690986936 
-50.50505050505049 1000 -330.8074850999295 
-46.46464646464645 1000 -332.33269037528714 
-42.42424242424241 1000 -333.6300173058429 
-38.383838383838366 1000 -334.72465051246957 
-34.343434343434325 1000 -335.63981428138663 
-30.303030303030283 1000 -336.39673877860173 
-26.26262626262624 1000 -337.0146221380931 
-22.2222222222222 1000 -337.51058741725745 
-18.18181818181816 1000 -337.89963296737034 
-14.141414141414117 1000 -338.19457400962955 
-10.101010101010075 1000 -338.40597180253934 
-6.060606060606062 1000 -338.5420438230918 
-2.0202020202020208 1000 -338.6085406501793 
2.0202020202020208 1000 -338.6085406501793 
6.060606060606062 1000 -338.5420438230918 
10.101010101010104 1000 -338.40597180253917 
14.141414141414145 1000 -338.19457400962943 
18.181818181818187 1000 -337.8996329673703 
22.22222222222223 1000 -337.51058741725745 
26.26262626262627 1000 -337.0146221380931 
30.30303030303031 1000 -336.3967387786016 
34.34343434343435 1000 -335.6398142813867 
38.383838383838395 1000 -334.7246505124696 
42.424242424242436 1000 -333.6300173058427 
46.46464646464648 1000 -332.33269037528714 
50.50505050505052 1000 -330.80748509992935 
54.54545454545456 1000 -329.0272869098695 
58.5858585858586 1000 -326.96307881303994 
62.626262626262644 1000 -324.5839664770093 
66.66666666666669 1000 -321.85720118874644 
70.70707070707073 1000 -318.74820094899303 
74.74747474747477 1000 -315.2205699081469 
78.78787878787881 1000 -311.2361163124777 
82.82828282828285 1000 -306.754869099804 
86.8686868686869 1000 -301.7350932602258 
90.90909090909093 1000 -296.13330405853986 
94.94949494949498 1000 -289.9042801994884 
98.98989898989902 1000 -283.00107600417 
103.03030303030306 1000 -275.37503265517887 
107.0707070707071 1000 -266.97578855888827 
111.11111111111114 1000 -257.75128886542217 
115.15151515151518 1000 -247.64779417995797 
119.19191919191923 1000 -236.60988849291766 
123.23232323232327 1000 -224.58048635111282 
127.27272727272731 1000 -211.5008392869024 
131.31313131313135 1000 -197.31054151777718 
135.3535353535354 1000 -181.94753492439406 
139.39393939393943 1000 -165.34811331086686 
143.43434343434348 1000 -147.44692594700254 
147.47474747474752 1000 -128.1769803880618 
151.51515151515156 1000 -107.46964456347143 
155.5555555555556 1000 -85.25464812162585 
159.59595959595964 1000 -61.46008301343504 
163.63636363636368 1000 -36.01240329250453 
167.67676767676772 1000 -8.836424104690009 
171.71717171717177 1000 20.144680165840676 
175.7575757575758 1000 51.00937863311495 
179.79797979797985 1000 83.83778757443835 
183.8383838383839 1000 118.71167507788539 
187.87878787878788 1000 155.71446673493216 
191.91919191919192 1000 194.93125245121487 
195.95959595959596 1000 236.448794460236 
200.0 1000 280.35553663871286 

-200.0 1025 264.2601389988199 
-195.95959595959596 1025 219.68909401369163 
-191.91919191919192 1025 177.51217550107194 
-187.87878787878788 1025 137.64157939905198 
-183.83838383838383 1025 99.99115523629442 
-179.7979797979798 1025 64.47639849213849 
-175.75757575757575 1025 31.01444408998781 
-171.7171717171717 1025 -0.47593905333575104 
-167.67676767676767 1025 -30.074352489030133 
-163.63636363636363 1025 -57.85877176613598 
-159.59595959595958 1025 -83.90554907934691 
-155.55555555555554 1025 -108.28941507734824 
-151.5151515151515 1025 -131.0834798679594 
-147.47474747474746 1025 -152.35923325073117 
-143.43434343434342 1025 -172.18654420254276 
-139.39393939393938 1025 -190.63365963706522 
-135.35353535353534 1025 -207.76720245461314 
-131.3131313131313 1025 -223.65216889482258 
-127.27272727272727 1025 -238.35192520068412 
-123.23232323232322 1025 -251.92820359869432 
-119.19191919191918 1025 -264.4410975961512 
-115.15151515151514 1025 -275.949056592912 
-111.1111111111111 1025 -286.5088798011248 
-107.07070707070706 1025 -296.17570946252687 
-103.03030303030303 1025 -305.00302334876784 
-98.98989898989899 1025 -313.04262652578547 
-94.94949494949495 1025 -320.3446423584504 
-90.9090909090909 1025 -326.95750272639975 
-86.86868686868686 1025 -332.9279374160061 
-82.82828282828282 1025 -338.3009626467126 
-78.78787878787878 1025 -343.1198686821787 
-74.74747474747474 1025 -347.42620646765533 
-70.7070707070707 1025 -351.25977322434596 
-66.66666666666666 1025 -354.65859691876796 
-62.626262626262616 1025 -357.6589195097381 
-58.585858585858574 1025 -360.29517885671 
-54.54545454545453 1025 -362.59998914971897 
-50.50505050505049 1025 -364.6041196915603 
-46.46464646464645 1025 -366.336471824799 
-42.42424242424241 1025 -367.82405374651637 
-38.383838383838366 1025 -369.0919528873669 
-34.343434343434325 1025 -370.16330544088225 
-30.303030303030283 1025 -371.05926250153055 
-26.26262626262624 1025 -371.79895208491934 
-22.2222222222222 1025 -372.3994360234185 
-18.18181818181816 1025 -372.8756602847347 
-14.141414141414117 1025 -373.2403965038133 
-10.101010101010075 1025 -373.50417111367835 
-6.060606060606062 1025 -373.67517549752694 
-2.0202020202020208 1025 -373.7591428504188 
2.0202020202020208 1025 -373.7591428504188 
6.060606060606062 1025 -373.67517549752694 
10.101010101010104 1025 -373.5041711136783 
14.141414141414145 1025 -373.24039650381326 
18.181818181818187 1025 -372.87566028473464 
22.22222222222223 1025 -372.3994360234187 
26.26262626262627 1025 -371.7989520849192 
30.30303030303031 1025 -371.0592625015304 
34.34343434343435 1025 -370.16330544088237 
38.383838383838395 1025 -369.09195288736703 
42.424242424242436 1025 -367.82405374651614 
46.46464646464648 1025 -366.3364718247991 
50.50505050505052 1025 -364.60411969156013 
54.54545454545456 1025 -362.599989149719 
58.5858585858586 1025 -360.29517885671004 
62.626262626262644 1025 -357.65891950973787 
66.66666666666669 1025 -354.65859691876784 
70.70707070707073 1025 -351.259773224346 
74.74747474747477 1025 -347.4262064676556 
78.78787878787881 1025 -343.1198686821787 
82.82828282828285 1025 -338.30096264671255 
86.8686868686869 1025 -332.92793741600593 
90.90909090909093 1025 -326.95750272639975 
94.94949494949498 1025 -320.3446423584504 
98.98989898989902 1025 -313.0426265257852 
103.03030303030306 1025 -305.00302334876795 
107.0707070707071 1025 -296.1757094625268 
111.11111111111114 1025 -286.50887980112464 
115.15151515151518 1025 -275.94905659291214 
119.19191919191923 1025 -264.44109759615105 
123.23232323232327 1025 -251.92820359869413 
127.27272727272731 1025 -238.35192520068412 
131.31313131313135 1025 -223.65216889482227 
135.3535353535354 1025 -207.76720245461294 
139.39393939393943 1025 -190.63365963706505 
143.43434343434348 1025 -172.1865442025425 
147.47474747474752 1025 -152.35923325073088 
151.51515151515156 1025 -131.08347986795894 
155.5555555555556 1025 -108.28941507734785 
159.59595959595964 1025 -83.90554907934643 
163.63636363636368 1025 -57.85877176613555 
167.67676767676772 1025 -30.07435248902967 
171.71717171717177 1025 -0.47593905333552156 
175.7575757575758 1025 31.01444408998834 
179.79797979797985 1025 64.47639849213888 
183.8383838383839 1025 99.99115523629487 
187.87878787878788 1025 137.64157939905198 
191.91919191919192 1025 177.51217550107194 
195.95959595959596 1025 219.68909401369163 
200.0 1025 264.2601389988199 

-200.0 1050 246.091163617602 
-195.95959595959596 1050 200.82878354733256 
-191.91919191919192 1050 157.96634139510857 
-187.87878787878788 1050 117.41664060651003 
-183.83838383838383 1050 79.09411270046128 
-179.7979797979798 1050 42.91481104472252 
-175.75757575757575 1050 8.796405630274677 
-171.7171717171717 1050 -23.34182121662328 
-167.67676767676767 1050 -53.57897823770461 
-163.63636363636363 1050 -81.99256780708757 
-159.59595959595958 1050 -108.65848769621077 
-155.55555555555554 1050 -133.65103207305245 
-151.5151515151515 1050 -157.0428917642499 
-147.47474747474746 1050 -178.90515380410187 
-143.43434343434342 1050 -199.30730029015595 
-139.39393939393938 1050 -218.31720656112373 
-135.35353535353534 1050 -236.00113870912907 
-131.3131313131313 1050 -252.42375043474053 
-127.27272727272727 1050 -267.64807924978686 
-123.23232323232322 1050 -281.73554202958167 
-119.19191919191918 1050 -294.74592991279394 
-115.15151515151514 1050 -306.73740254379123 
-111.1111111111111 1050 -317.7664816487443 
-107.07070707070706 1050 -327.88804393308646 
-103.03030303030303 1050 -337.1553132840023 
-98.98989898989899 1050 -345.61985225735873 
-94.94949494949495 1050 -353.3315528238525 
-90.9090909090909 1050 -360.33862634397485 
-86.86868686868686 1050 -366.68759273557924 
-82.82828282828282 1050 -372.4232687911942 
-78.78787878787878 1050 -377.5887555945781 
-74.74747474747474 1050 -382.2254249770532 
-70.7070707070707 1050 -386.37290494358075 
-66.66666666666666 1050 -390.06906398588467 
-62.626262626262616 1050 -393.3499941845827 
-58.585858585858574 1050 -396.2499929834795 
-54.54545454545453 1050 -398.80154349572933 
-50.50505050505049 1050 -401.0352931720232 
-46.46464646464645 1050 -402.98003062295476 
-42.42424242424241 1050 -404.6626603380797 
-38.383838383838366 1050 -406.1081749778934 
-34.343434343434325 1050 -407.3396248243367 
-30.303030303030283 1050 -408.3780838480677 
-26.26262626262624 1050 -409.2426116656284 
-22.2222222222222 1050 -409.9502103795677 
-18.18181818181816 1050 -410.5157748488551 
-14.141414141414117 1050 -410.9520341798031 
-10.101010101010075 1050 -411.2694808229638 
-6.060606060606062 1050 -411.47628069820394 
-2.0202020202020208 1050 -411.5781500362108 
2.0202020202020208 1050 -411.5781500362108 
6.060606060606062 1050 -411.47628069820394 
10.101010101010104 1050 -411.2694808229636 
14.141414141414145 1050 -410.9520341798031 
18.181818181818187 1050 -410.51577484885513 
22.22222222222223 1050 -409.9502103795679 
26.26262626262627 1050 -409.2426116656284 
30.30303030303031 1050 -408.37808384806755 
34.34343434343435 1050 -407.3396248243365 
38.383838383838395 1050 -406.1081749778935 
42.424242424242436 1050 -404.6626603380797 
46.46464646464648 1050 -402.9800306229549 
50.50505050505052 1050 -401.0352931720232 
54.54545454545456 1050 -398.8015434957295 
58.5858585858586 1050 -396.24999298347933 
62.626262626262644 1050 -393.3499941845825 
66.66666666666669 1050 -390.06906398588455 
70.70707070707073 1050 -386.37290494358075 
74.74747474747477 1050 -382.225424977053 
78.78787878787881 1050 -377.58875559457823 
82.82828282828285 1050 -372.4232687911941 
86.8686868686869 1050 -366.68759273557924 
90.90909090909093 1050 -360.3386263439751 
94.94949494949498 1050 -353.33155282385235 
98.98989898989902 1050 -345.61985225735873 
103.03030303030306 1050 -337.15531328400226 
107.0707070707071 1050 -327.8880439330863 
111.11111111111114 1050 -317.7664816487439 
115.15151515151518 1050 -306.7374025437912 
119.19191919191923 1050 -294.7459299127937 
123.23232323232327 1050 -281.73554202958144 
127.27272727272731 1050 -267.6480792497867 
131.31313131313135 1050 -252.42375043474033 
135.3535353535354 1050 -236.00113870912895 
139.39393939393943 1050 -218.31720656112333 
143.43434343434348 1050 -199.30730029015572 
147.47474747474752 1050 -178.9051538041015 
151.51515151515156 1050 -157.0428917642495 
155.5555555555556 1050 -133.65103207305208 
159.59595959595964 1050 -108.65848769621036 
163.63636363636368 1050 -81.9925678070871 
167.67676767676772 1050 -53.57897823770423 
171.71717171717177 1050 -23.34182121662305 
175.7575757575758 1050 8.796405630275212 
179.79797979797985 1050 42.914811044722974 
183.8383838383839 1050 79.09411270046176 
187.87878787878788 1050 117.41664060651003 
191.91919191919192 1050 157.96634139510857 
195.95959595959596 1050 200.82878354733256 
200.0 1050 246.091163617602 

-200.0 1075 225.7129045672174 
-195.95959595959596 1075 179.73255260951802 
-191.91919191919192 1075 136.15879805460364 
-187.87878787878788 1075 94.90502312838933 
-183.83838383838383 1075 55.88621475067545 
-179.7979797979798 1075 19.018959519210195 
-175.75757575757575 1075 -15.778560416163788 
-171.7171717171717 1075 -48.58657063815846 
-167.67676767676767 1075 -79.48370694785473 
-163.63636363636363 1075 -108.54701708827896 
-159.59595959595958 1075 -135.85196173717134 
-155.55555555555554 1075 -161.47241479571952 
-151.5151515151515 1075 -185.48066299578508 
-147.47474747474746 1075 -207.94740484425355 
-143.43434343434342 1075 -228.94174891950254 
-139.39393939393938 1075 -248.5312115315725 
-135.35353535353534 1075 -266.78171375436426 
-131.3131313131313 1075 -283.7575778350447 
-127.27272727272727 1075 -299.52152298275 
-123.23232323232322 1075 -314.13466053561854 
-119.19191919191918 1075 -327.65648850206446 
-115.15151515151514 1075 -340.14488546904613 
-111.1111111111111 1075 -351.65610386674575 
-107.07070707070706 1075 -362.2447625755779 
-103.03030303030303 1075 -371.9638388576851 
-98.98989898989899 1075 -380.8646595909731 
-94.94949494949495 1075 -388.9968917792249 
-90.9090909090909 1075 -396.4085323067755 
-86.86868686868686 1075 -403.1458969005282 
-82.82828282828282 1075 -409.2536082555349 
-78.78787878787878 1075 -414.7745832728051 
-74.74747474747474 1075 -419.7500193491275 
-70.7070707070707 1075 -424.21937964818324 
-66.66666666666666 1075 -428.22037726963043 
-62.626262626262616 1075 -431.7889582175568 
-58.585858585858574 1075 -434.95928305094014 
-54.54545454545453 1075 -437.763707075358 
-50.50505050505049 1075 -440.2327589056805 
-46.46464646464645 1075 -442.3951171915179 
-42.42424242424241 1075 -444.27758524759287 
-38.383838383838366 1075 -445.905063264948 
-34.343434343434325 1075 -447.30051768832607 
-30.303030303030283 1075 -448.4849472177077 
-26.26262626262624 1075 -449.477344706913 
-22.2222222222222 1075 -450.2946539521411 
-18.18181818181816 1075 -450.9517199175998 
-14.141414141414117 1075 -451.4612301883156 
-10.101010101010075 1075 -451.8336440354429 
-6.060606060606062 1075 -452.07710251619824 
-2.0202020202020208 1075 -452.19730529657664 
2.0202020202020208 1075 -452.19730529657664 
6.060606060606062 1075 -452.07710251619824 
10.101010101010104 1075 -451.8336440354428 
14.141414141414145 1075 -451.46123018831554 
18.181818181818187 1075 -450.95171991759975 
22.22222222222223 1075 -450.2946539521411 
26.26262626262627 1075 -449.47734470691296 
30.30303030303031 1075 -448.48494721770766 
34.34343434343435 1075 -447.30051768832624 
38.383838383838395 1075 -445.90506326494784 
42.424242424242436 1075 -444.277585247593 
46.46464646464648 1075 -442.39511719151784 
50.50505050505052 1075 -440.23275890568027 
54.54545454545456 1075 -437.76370707535807 
58.5858585858586 1075 -434.95928305094 
62.626262626262644 1075 -431.7889582175568 
66.66666666666669 1075 -428.22037726963043 
70.70707070707073 1075 -424.21937964818324 
74.74747474747477 1075 -419.75001934912706 
78.78787878787881 1075 -414.7745832728053 
82.82828282828285 1075 -409.2536082555349 
86.8686868686869 1075 -403.14589690052816 
90.90909090909093 1075 -396.4085323067756 
94.94949494949498 1075 -388.996891779225 
98.98989898989902 1075 -380.86465959097313 
103.03030303030306 1075 -371.96383885768506 
107.0707070707071 1075 -362.2447625755777 
111.11111111111114 1075 -351.6561038667456 
115.15151515151518 1075 -340.1448854690461 
119.19191919191923 1075 -327.65648850206406 
123.23232323232327 1075 -314.1346605356183 
127.27272727272731 1075 -299.52152298275 
131.31313131313135 1075 -283.75757783504434 
135.3535353535354 1075 -266.781713754364 
139.39393939393943 1075 -248.53121153157215 
143.43434343434348 1075 -228.94174891950226 
147.47474747474752 1075 -207.9474048442532 
151.51515151515156 1075 -185.4806629957847 
155.5555555555556 1075 -161.47241479571912 
159.59595959595964 1075 -135.85196173717085 
163.63636363636368 1075 -108.54701708827848 
167.67676767676772 1075 -79.48370694785424 
171.71717171717177 1075 -48.58657063815816 
175.7575757575758 1075 -15.778560416163328 
179.79797979797985 1075 19.01895951921063 
183.8383838383839 1075 55.88621475067611 
187.87878787878788 1075 94.90502312838933 
191.91919191919192 1075 136.15879805460364 
195.95959595959596 1075 179.73255260951802 
200.0 1075 225.7129045672174 

